f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.0,1.0,0.981,-21.0,12.81
1.0,1.0,0.0,1.0,0.977,-22.12,10.52
1.0,1.0,0.0,1.0,0.977,-21.72,13.53
1.0,1.0,0.0,1.0,0.977,-22.08,12.38
1.0,1.0,0.0,1.0,0.977,-21.44,12.27
1.0,1.0,0.0,1.0,0.977,-23.15,15.08
1.0,1.0,0.0,1.0,0.977,-23.35,13.85
1.0,1.0,0.0,1.0,0.977,-23.17,13.66
1.0,1.0,0.0,1.0,0.977,-22.68,13.32
1.0,1.0,0.0,1.0,0.977,-23.17,14.75
1.0,1.0,0.0,1.0,0.977,-24.21,12.67
1.0,1.0,0.0,1.0,0.977,-23.34,12.37
1.0,1.0,0.0,1.0,0.977,-23.48,15.05
1.0,1.0,0.0,1.0,0.977,-24.66,16.85
1.0,1.0,0.0,1.0,0.977,-25.05,13.8
1.0,1.0,0.0,1.0,0.977,-25.33,12.27
1.0,1.0,0.0,1.0,0.972,-30.62,4.18
1.0,1.0,0.0,1.0,0.972,-37.33,4.19
1.0,1.0,0.0,1.0,0.967,-41.17,3.75
1.0,1.0,0.0,1.0,0.972,-41.44,3.78
1.0,1.0,0.0,1.0,0.972,-42.0,4.68
1.0,1.0,0.0,1.0,0.972,-41.66,4.41
1.0,1.0,0.0,1.0,0.972,-41.7,4.45
1.0,1.0,0.0,1.0,0.972,-41.22,4.9
1.0,1.0,0.0,1.0,0.972,-41.66,5.4
1.0,1.0,0.0,1.0,0.972,-41.44,5.89
1.0,0.978,0.0,1.0,0.972,-41.14,5.03
1.0,0.978,0.0,1.0,0.972,-40.11,6.39
1.0,0.967,0.0,1.0,0.967,-40.06,5.55
1.0,0.967,0.0,1.0,0.967,-39.69,5.95
1.0,0.967,0.0,1.0,0.967,-40.28,5.97
1.0,0.967,0.0,1.0,0.967,-40.41,7.11
1.0,0.967,0.0,1.0,0.967,-40.27,6.06
1.0,0.967,0.0,1.0,0.967,-39.94,6.69
1.0,0.967,0.0,1.0,0.967,-40.2,6.65
1.0,0.967,0.0,1.0,0.967,-40.28,7.65
1.0,0.967,0.0,1.0,0.967,-40.43,7.02
1.0,0.967,0.0,1.0,0.967,-39.98,7.48
1.0,0.967,0.0,1.0,0.967,-39.69,7.69
1.0,0.967,0.0,1.0,0.967,-40.43,7.69
1.0,0.956,0.0,1.0,0.967,-40.05,9.18
1.0,0.956,0.0,1.0,0.967,-39.32,7.86
1.0,0.956,0.0,1.0,0.967,-39.43,8.35
1.0,0.956,0.0,1.0,0.967,-39.42,8.59
1.0,0.956,0.0,1.0,0.967,-39.73,7.6
1.0,0.956,0.0,1.0,0.967,-39.53,9.78
