f1,f2,f3,f4,f5,pitch,roll
1.0,0.389,0.883,1.0,1.0,69.63,-13.4
1.0,0.4,0.883,1.0,1.0,71.16,-13.0
1.0,0.4,0.883,1.0,1.0,69.74,-12.48
1.0,0.4,0.883,1.0,1.0,73.37,-10.64
1.0,0.389,0.88,1.0,1.0,71.18,-11.92
1.0,0.4,0.88,1.0,1.0,72.43,-13.25
1.0,0.4,0.88,1.0,1.0,71.26,-9.57
1.0,0.4,0.88,1.0,1.0,71.99,-11.5
1.0,0.389,0.88,1.0,1.0,72.58,-12.89
1.0,0.389,0.88,1.0,1.0,72.18,-10.0
1.0,0.378,0.88,1.0,1.0,71.85,-10.08
1.0,0.378,0.88,1.0,1.0,73.28,-11.0
1.0,0.378,0.88,1.0,1.0,72.13,-10.7
1.0,0.378,0.88,1.0,1.0,71.11,-10.89
1.0,0.378,0.883,1.0,1.0,72.79,-10.66
1.0,0.378,0.883,1.0,1.0,73.93,-10.51
1.0,0.378,0.883,1.0,1.0,72.94,-10.66
1.0,0.389,0.883,1.0,1.0,71.29,-11.72
1.0,0.378,0.883,1.0,1.0,72.78,-11.22
1.0,0.389,0.883,1.0,1.0,71.99,-9.62
1.0,0.378,0.883,1.0,1.0,70.21,-9.88
1.0,0.378,0.883,1.0,1.0,70.59,-11.41
1.0,0.378,0.883,1.0,1.0,73.41,-9.46
1.0,0.378,0.883,1.0,1.0,73.42,-10.06
1.0,0.378,0.883,1.0,1.0,72.37,-10.26
1.0,0.378,0.883,1.0,1.0,73.39,-8.28
1.0,0.378,0.883,1.0,1.0,73.05,-9.52
1.0,0.378,0.883,1.0,1.0,71.16,-9.99
1.0,0.367,0.883,1.0,1.0,72.84,-9.52
1.0,0.367,0.883,1.0,1.0,71.62,-9.02
1.0,0.378,0.883,1.0,1.0,72.95,-10.53
1.0,0.378,0.883,1.0,1.0,71.3,-7.08
1.0,0.389,0.883,1.0,1.0,71.17,-10.28
1.0,0.378,0.883,1.0,1.0,71.85,-11.18
1.0,0.389,0.883,1.0,1.0,71.58,-10.89
1.0,0.389,0.883,1.0,1.0,71.86,-11.07
1.0,0.389,0.883,1.0,1.0,72.57,-10.34
1.0,0.4,0.883,1.0,1.0,72.23,-10.86
1.0,0.411,0.883,1.0,1.0,73.34,-10.35
1.0,0.4,0.885,1.0,1.0,72.29,-9.85
1.0,0.4,0.883,1.0,1.0,72.38,-10.82
1.0,0.4,0.883,1.0,1.0,72.22,-11.84
1.0,0.389,0.883,1.0,1.0,73.94,-11.25
1.0,0.389,0.883,1.0,1.0,73.57,-11.55
1.0,0.389,0.883,1.0,1.0,72.78,-10.95
1.0,0.389,0.883,1.0,1.0,71.96,-11.35
1.0,0.389,0.883,1.0,1.0,71.63,-13.31
1.0,0.389,0.883,1.0,1.0,71.27,-11.97
1.0,0.389,0.883,1.0,1.0,72.46,-12.21
1.0,0.389,0.883,1.0,1.0,71.57,-11.46
1.0,0.389,0.885,1.0,1.0,72.82,-10.16
1.0,0.389,0.883,1.0,1.0,72.32,-10.28
1.0,0.378,0.883,1.0,1.0,70.48,-11.87
1.0,0.378,0.883,1.0,1.0,74.69,-9.9
1.0,0.378,0.885,1.0,1.0,72.91,-9.8
1.0,0.378,0.885,1.0,1.0,73.43,-9.94
1.0,0.378,0.885,1.0,1.0,71.46,-10.82
1.0,0.378,0.885,1.0,1.0,71.83,-11.01
1.0,0.389,0.885,1.0,1.0,72.17,-11.37
1.0,0.389,0.888,1.0,1.0,71.29,-10.6
1.0,0.389,0.888,1.0,1.0,72.09,-11.73
1.0,0.389,0.888,1.0,1.0,71.94,-9.34
1.0,0.389,0.888,1.0,1.0,70.69,-11.58
1.0,0.378,0.888,1.0,1.0,71.27,-9.66
1.0,0.389,0.885,1.0,1.0,71.46,-11.02
1.0,0.378,0.885,1.0,1.0,70.72,-10.12
1.0,0.389,0.885,1.0,1.0,70.45,-11.91
1.0,0.389,0.885,1.0,1.0,72.47,-9.55
1.0,0.378,0.885,1.0,1.0,73.47,-10.48
1.0,0.378,0.885,1.0,1.0,72.12,-9.97
1.0,0.378,0.885,1.0,1.0,70.99,-10.88
1.0,0.378,0.885,1.0,1.0,72.58,-10.54
1.0,0.378,0.885,1.0,1.0,69.22,-12.06
1.0,0.378,0.885,1.0,1.0,72.65,-11.17
1.0,0.378,0.885,1.0,1.0,73.58,-10.39
1.0,0.367,0.885,1.0,1.0,71.71,-11.16
1.0,0.367,0.885,1.0,1.0,72.01,-11.14
1.0,0.367,0.885,1.0,1.0,72.29,-11.5
1.0,0.367,0.885,1.0,1.0,72.08,-10.92
1.0,0.367,0.885,1.0,1.0,71.98,-10.92
1.0,0.367,0.885,1.0,1.0,72.0,-11.32
1.0,0.367,0.885,1.0,1.0,71.58,-11.23
1.0,0.367,0.885,1.0,1.0,71.38,-12.12
1.0,0.367,0.885,1.0,1.0,71.72,-11.05
1.0,0.367,0.885,1.0,1.0,70.67,-12.8
1.0,0.367,0.885,1.0,1.0,72.57,-11.03
1.0,0.367,0.885,1.0,1.0,72.43,-11.03
1.0,0.356,0.885,1.0,1.0,73.54,-10.12
1.0,0.356,0.885,1.0,1.0,72.49,-11.05
1.0,0.367,0.885,1.0,1.0,73.3,-12.16
1.0,0.367,0.885,1.0,1.0,71.95,-14.25
1.0,0.367,0.885,1.0,1.0,73.24,-14.4
1.0,0.367,0.885,1.0,1.0,71.17,-15.42
