f1,f2,f3,f4,f5,pitch,roll
0.709,0.417,0.932,0.521,1.0,29.69,54.98
0.709,0.433,0.932,0.521,1.0,29.47,55.41
0.711,0.483,0.935,0.512,1.0,30.68,53.56
0.711,0.5,0.932,0.512,1.0,29.79,55.01
0.709,0.467,0.935,0.521,1.0,30.64,54.49
0.706,0.433,0.935,0.521,1.0,29.26,55.78
0.705,0.417,0.935,0.521,1.0,27.3,56.23
0.709,0.383,0.932,0.521,1.0,27.79,56.21
0.707,0.383,0.935,0.521,1.0,26.83,54.03
0.701,0.45,0.935,0.521,1.0,25.95,58.72
0.698,0.417,0.935,0.521,1.0,27.9,54.79
0.699,0.333,0.932,0.521,1.0,29.72,54.57
0.703,0.4,0.935,0.521,1.0,29.38,54.23
0.703,0.333,0.932,0.512,1.0,29.33,55.17
0.704,0.333,0.932,0.512,1.0,29.84,54.11
0.712,0.85,0.932,0.512,1.0,30.83,53.92
0.721,1.0,0.932,0.512,1.0,31.46,53.18
0.724,0.95,0.932,0.512,1.0,30.73,53.79
0.723,1.0,0.932,0.512,1.0,31.57,52.6
0.719,0.9,0.932,0.512,1.0,31.64,52.35
0.717,0.767,0.932,0.504,1.0,31.47,53.12
0.717,0.733,0.932,0.512,1.0,32.26,52.39
0.715,0.683,0.932,0.504,1.0,31.1,53.51
0.715,0.667,0.932,0.504,1.0,32.55,52.59
0.714,0.667,0.932,0.512,1.0,31.28,52.45
0.714,0.65,0.932,0.512,1.0,30.56,53.52
0.714,0.6,0.932,0.512,1.0,31.72,51.26
0.713,0.567,0.932,0.504,1.0,31.24,52.96
0.713,0.55,0.932,0.504,1.0,31.51,53.17
0.714,0.567,0.932,0.504,1.0,31.13,52.17
0.715,0.567,0.932,0.504,1.0,32.71,51.55
0.714,0.55,0.932,0.504,1.0,33.45,51.01
0.713,0.533,0.932,0.504,1.0,32.2,51.32
0.714,0.55,0.93,0.504,1.0,32.98,50.78
0.714,0.55,0.932,0.504,1.0,32.03,51.67
0.714,0.55,0.932,0.504,1.0,32.38,51.44
0.713,0.533,0.932,0.504,1.0,32.22,51.99
0.712,0.567,0.932,0.504,1.0,31.58,52.67
0.712,0.583,0.932,0.504,1.0,32.47,51.61
0.713,0.567,0.932,0.504,1.0,32.52,51.64
0.713,0.567,0.932,0.504,1.0,32.29,52.1
0.714,0.55,0.932,0.504,1.0,33.01,51.14
0.714,0.517,0.93,0.504,1.0,30.64,53.15
0.712,0.483,0.932,0.504,1.0,32.17,52.03
0.713,0.483,0.932,0.504,1.0,32.17,52.06
0.712,0.483,0.93,0.496,1.0,32.38,51.57
0.711,0.483,0.93,0.504,1.0,32.16,51.76
0.71,0.483,0.932,0.504,1.0,32.32,51.74
0.711,0.483,0.93,0.504,1.0,32.1,51.51
0.711,0.467,0.932,0.504,1.0,30.9,52.1
0.71,0.467,0.93,0.504,1.0,31.53,52.09
0.709,0.467,0.93,0.496,1.0,31.51,51.83
0.71,0.467,0.93,0.496,1.0,31.98,51.82
0.71,0.467,0.93,0.496,1.0,32.43,50.98
0.709,0.483,0.93,0.496,1.0,31.98,51.92
0.71,0.483,0.93,0.504,1.0,32.68,51.53
0.708,0.483,0.93,0.504,1.0,32.39,50.87
0.708,0.467,0.93,0.504,1.0,31.23,52.63
0.71,0.467,0.93,0.504,1.0,31.63,51.7
0.71,0.467,0.93,0.496,1.0,32.28,51.77
0.71,0.467,0.93,0.496,1.0,32.12,51.98
0.709,0.45,0.93,0.496,1.0,31.69,52.19
0.709,0.45,0.93,0.496,1.0,30.94,52.94
0.709,0.45,0.93,0.496,1.0,32.21,51.53
0.704,0.45,0.93,0.496,1.0,31.72,51.97
0.704,0.45,0.93,0.496,1.0,31.65,52.2
0.705,0.45,0.93,0.496,1.0,32.64,51.59
0.704,0.45,0.93,0.496,1.0,32.14,52.3
0.705,0.467,0.93,0.496,1.0,32.36,51.68
0.706,0.467,0.93,0.496,1.0,32.49,51.45
0.705,0.467,0.93,0.496,1.0,30.88,52.52
0.706,0.45,0.93,0.496,1.0,31.84,52.33
0.702,0.467,0.93,0.496,1.0,33.04,51.1
0.702,0.45,0.93,0.496,1.0,32.23,52.13
0.702,0.45,0.93,0.496,1.0,33.76,50.26
0.702,0.45,0.93,0.496,1.0,32.33,51.5
0.7,0.45,0.93,0.496,1.0,32.41,50.99
0.699,0.467,0.93,0.496,1.0,32.09,52.05
0.699,0.45,0.93,0.496,1.0,33.06,51.01
0.7,0.433,0.93,0.496,1.0,32.26,52.03
0.7,0.433,0.93,0.496,1.0,31.61,52.12
0.701,0.433,0.93,0.496,1.0,32.13,51.5
0.701,0.417,0.93,0.488,1.0,31.62,52.29
0.701,0.417,0.93,0.488,1.0,31.2,52.48
0.698,0.433,0.93,0.496,1.0,31.79,51.95
0.699,0.417,0.93,0.496,1.0,32.02,51.61
0.699,0.417,0.93,0.496,1.0,32.19,51.88
0.696,0.417,0.93,0.496,1.0,31.31,52.66
0.694,0.4,0.93,0.496,1.0,30.98,53.61
0.692,0.4,0.93,0.496,1.0,31.32,51.63
0.691,0.4,0.93,0.488,1.0,33.25,51.32
0.693,0.4,0.93,0.496,1.0,36.29,46.85
0.691,0.4,0.93,0.488,1.0,27.48,57.56
0.692,0.367,0.93,0.488,1.0,33.4,51.41
0.692,0.35,0.93,0.488,1.0,31.03,55.91
0.694,0.35,0.93,0.496,1.0,36.09,49.96
