f1,f2,f3,f4,f5,pitch,roll
0.383,1.0,0.872,1.0,0.66,88.4,1.58
0.381,1.0,0.88,1.0,0.656,87.63,2.25
0.382,0.767,0.883,1.0,0.656,87.52,2.08
0.383,1.0,0.877,1.0,0.656,87.89,1.98
0.382,0.867,0.88,1.0,0.656,87.11,2.61
0.382,1.0,0.88,1.0,0.656,87.82,2.16
0.384,0.822,0.885,1.0,0.656,87.42,2.44
0.387,1.0,0.883,1.0,0.656,88.05,1.79
0.384,0.856,0.888,1.0,0.66,88.87,0.79
0.384,1.0,0.883,1.0,0.665,88.5,-1.5
0.383,0.844,0.883,1.0,0.665,86.24,2.96
0.374,0.6,0.883,1.0,0.665,89.3,0.13
0.373,1.0,0.885,1.0,0.665,88.34,0.53
0.374,1.0,0.883,1.0,0.67,89.18,0.38
0.375,1.0,0.883,1.0,0.67,88.05,1.63
0.372,1.0,0.883,1.0,0.67,87.96,0.93
0.372,1.0,0.883,1.0,0.67,86.54,3.19
0.37,0.989,0.883,1.0,0.67,86.52,1.76
0.371,0.933,0.883,1.0,0.67,86.66,1.94
0.371,1.0,0.883,1.0,0.67,87.31,-1.56
0.367,0.933,0.88,1.0,0.67,88.18,0.66
0.361,0.833,0.883,1.0,0.67,87.46,-0.17
0.362,0.989,0.88,1.0,0.67,87.09,-1.26
0.367,1.0,0.885,1.0,0.674,87.96,-1.47
0.366,1.0,0.877,1.0,0.674,85.46,-4.54
0.364,1.0,0.877,1.0,0.67,87.18,-2.29
0.363,1.0,0.88,1.0,0.67,86.0,-3.39
0.366,0.967,0.89,1.0,0.67,89.44,0.51
0.376,0.867,0.885,1.0,0.67,86.49,-3.46
0.372,0.933,0.885,1.0,0.665,85.96,-3.18
0.37,0.844,0.885,1.0,0.665,85.97,-3.91
0.367,1.0,0.883,1.0,0.67,86.07,-3.92
0.366,1.0,0.883,1.0,0.67,77.56,-9.42
0.367,0.922,0.885,1.0,0.67,83.27,-5.95
0.376,0.933,0.888,1.0,0.665,84.13,-5.59
0.375,0.878,0.888,1.0,0.665,85.01,-4.64
0.368,0.867,0.885,1.0,0.67,84.1,-4.86
0.365,0.844,0.888,1.0,0.67,83.92,-5.46
0.361,0.822,0.888,1.0,0.67,84.04,-5.32
0.361,0.822,0.885,1.0,0.674,87.0,-2.9
0.364,0.933,0.883,1.0,0.67,86.44,-3.42
0.386,0.9,0.885,1.0,0.67,84.59,-5.36
0.46,0.878,0.885,1.0,0.665,85.85,-2.71
0.851,0.878,0.883,1.0,0.651,84.34,-5.32
0.923,0.911,0.883,1.0,0.647,85.04,-4.84
0.964,1.0,0.88,1.0,0.647,84.3,-3.86
1.0,1.0,0.88,1.0,0.633,86.78,-2.87
1.0,1.0,0.88,1.0,0.628,84.4,-5.6
1.0,1.0,0.88,1.0,0.628,84.21,-4.47
1.0,1.0,0.877,1.0,0.628,85.46,-3.93
