f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.726,1.0,1.0,78.57,1.53
1.0,1.0,0.726,1.0,1.0,77.78,1.28
1.0,1.0,0.731,1.0,1.0,79.29,0.32
1.0,1.0,0.734,1.0,1.0,76.88,4.33
1.0,1.0,0.734,1.0,1.0,83.58,-1.45
1.0,1.0,0.734,1.0,1.0,81.53,-3.53
1.0,1.0,0.734,1.0,1.0,78.87,-2.8
1.0,1.0,0.731,1.0,1.0,79.34,-1.03
1.0,1.0,0.739,1.0,1.0,79.56,-0.57
1.0,1.0,0.736,1.0,1.0,80.11,-2.45
1.0,1.0,0.739,1.0,1.0,80.75,-2.29
1.0,1.0,0.742,1.0,1.0,81.13,-3.4
1.0,1.0,0.742,1.0,1.0,81.69,-3.16
1.0,1.0,0.731,1.0,1.0,78.95,-5.1
1.0,1.0,0.731,1.0,1.0,81.38,-1.17
1.0,1.0,0.728,1.0,1.0,81.86,-1.69
1.0,1.0,0.728,1.0,1.0,83.03,-0.42
1.0,1.0,0.681,1.0,1.0,80.87,-6.84
1.0,1.0,0.666,1.0,1.0,83.33,-2.5
1.0,1.0,0.663,1.0,1.0,82.45,-0.11
1.0,1.0,0.666,1.0,1.0,82.86,-3.92
1.0,1.0,0.666,1.0,1.0,82.31,-1.33
1.0,1.0,0.666,1.0,1.0,82.11,-2.87
1.0,1.0,0.666,1.0,1.0,85.66,2.1
1.0,1.0,0.663,1.0,1.0,80.52,-1.34
1.0,1.0,0.663,1.0,1.0,81.86,-6.84
1.0,1.0,0.663,1.0,1.0,83.39,-4.83
1.0,1.0,0.666,1.0,1.0,83.29,-4.4
1.0,1.0,0.671,1.0,1.0,84.1,-3.35
1.0,1.0,0.671,1.0,1.0,83.45,-4.82
1.0,1.0,0.671,1.0,1.0,83.69,-2.91
1.0,1.0,0.674,1.0,1.0,81.77,-4.27
1.0,1.0,0.674,1.0,1.0,81.75,-2.3
1.0,1.0,0.679,1.0,1.0,80.67,-5.31
1.0,1.0,0.679,1.0,1.0,81.57,-6.89
1.0,1.0,0.679,1.0,1.0,83.61,-3.95
1.0,1.0,0.679,1.0,1.0,83.88,-4.69
1.0,1.0,0.679,1.0,1.0,84.24,-4.09
1.0,1.0,0.679,1.0,1.0,83.47,-4.86
1.0,1.0,0.679,1.0,1.0,83.61,-4.63
1.0,1.0,0.676,1.0,1.0,84.07,-4.7
1.0,1.0,0.676,1.0,1.0,83.26,-3.15
1.0,1.0,0.676,1.0,1.0,84.44,-4.69
1.0,1.0,0.674,1.0,1.0,83.05,-5.25
1.0,1.0,0.663,1.0,1.0,84.11,-4.66
1.0,1.0,0.663,1.0,1.0,86.0,-2.58
1.0,1.0,0.671,1.0,1.0,81.86,-2.03
1.0,1.0,0.674,1.0,1.0,85.36,-3.91
1.0,1.0,0.674,1.0,1.0,83.3,-0.2
1.0,1.0,0.671,1.0,1.0,84.99,-3.39
1.0,1.0,0.705,1.0,1.0,85.85,-2.24
1.0,1.0,0.778,1.0,1.0,85.29,-2.51
1.0,1.0,0.775,1.0,1.0,85.09,-1.24
1.0,1.0,0.765,1.0,1.0,85.57,-2.7
1.0,1.0,0.757,1.0,1.0,85.17,-0.79
1.0,1.0,0.752,1.0,1.0,84.72,-2.09
1.0,1.0,0.747,1.0,1.0,83.86,-2.28
1.0,1.0,0.718,1.0,1.0,86.13,-2.54
1.0,1.0,0.684,1.0,1.0,86.25,-3.34
1.0,1.0,0.684,1.0,1.0,83.94,-1.34
1.0,1.0,0.681,1.0,1.0,83.74,-0.96
1.0,1.0,0.687,1.0,1.0,85.07,-1.84
1.0,1.0,0.684,1.0,1.0,86.49,-0.78
1.0,1.0,0.687,1.0,1.0,85.02,-1.93
1.0,1.0,0.695,1.0,1.0,86.18,0.1
1.0,1.0,0.692,1.0,1.0,84.65,-2.29
1.0,1.0,0.689,1.0,1.0,84.34,-0.46
1.0,1.0,0.687,1.0,1.0,85.64,-3.17
1.0,1.0,0.689,1.0,1.0,84.24,-1.64
1.0,1.0,0.687,1.0,1.0,84.65,-1.85
1.0,1.0,0.687,1.0,1.0,84.91,-0.16
1.0,1.0,0.684,1.0,1.0,84.49,-2.2
1.0,1.0,0.684,1.0,1.0,84.33,-0.97
1.0,1.0,0.689,1.0,1.0,84.02,-3.93
1.0,1.0,0.689,1.0,1.0,84.37,-1.65
