f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.334,0.593,0.981,81.72,-5.11
1.0,1.0,0.329,0.593,0.977,80.56,-6.99
1.0,1.0,0.326,0.581,0.977,80.51,-6.18
1.0,1.0,0.326,0.581,0.977,83.14,-4.38
1.0,1.0,0.326,0.581,0.977,83.02,-5.49
1.0,1.0,0.324,0.581,0.972,81.25,-6.98
1.0,1.0,0.319,0.581,0.958,81.93,-5.23
1.0,1.0,0.313,0.581,0.958,83.53,-3.0
1.0,1.0,0.313,0.581,0.953,82.29,-6.68
1.0,1.0,0.313,0.581,0.953,81.56,-5.71
1.0,1.0,0.313,0.581,0.958,82.92,-4.09
1.0,1.0,0.311,0.581,0.953,83.23,-4.78
1.0,1.0,0.311,0.581,0.958,82.08,-6.92
1.0,1.0,0.308,0.581,0.953,81.17,-7.05
1.0,1.0,0.308,0.581,0.953,83.75,-3.96
1.0,1.0,0.308,0.581,0.953,84.13,-4.74
1.0,1.0,0.311,0.581,0.953,81.38,-7.13
1.0,1.0,0.313,0.57,0.958,82.9,-5.32
1.0,1.0,0.313,0.57,0.958,83.3,-4.43
1.0,1.0,0.311,0.57,0.953,82.71,-6.88
1.0,1.0,0.311,0.558,0.953,81.5,-6.18
1.0,1.0,0.311,0.558,0.949,81.62,-6.61
1.0,1.0,0.311,0.558,0.953,72.11,-14.3
1.0,1.0,0.316,0.558,0.953,79.26,-6.28
1.0,1.0,0.332,0.547,0.949,74.0,-13.02
1.0,1.0,0.334,0.558,0.958,78.43,-2.9
1.0,1.0,0.334,0.547,0.949,78.31,-8.14
1.0,1.0,0.332,0.547,0.953,77.64,-10.94
1.0,1.0,0.329,0.547,0.949,76.98,-10.42
1.0,1.0,0.332,0.547,0.949,79.49,-8.84
1.0,1.0,0.332,0.547,0.953,79.3,-9.62
1.0,1.0,0.329,0.547,0.949,80.92,-9.0
1.0,1.0,0.326,0.547,0.944,74.07,-5.44
1.0,1.0,0.324,0.535,0.944,71.4,-16.53
1.0,1.0,0.326,0.535,0.949,75.2,-10.91
1.0,1.0,0.329,0.535,0.958,78.73,-3.94
1.0,1.0,0.332,0.535,0.958,74.58,-9.48
1.0,1.0,0.332,0.535,0.953,76.43,-1.96
1.0,1.0,0.332,0.523,0.949,70.95,-16.05
1.0,1.0,0.347,0.535,0.949,72.66,-11.12
1.0,1.0,0.339,0.535,0.949,70.7,-9.54
1.0,1.0,0.337,0.523,0.949,67.23,-4.24
1.0,1.0,0.334,0.523,0.949,67.02,-10.51
1.0,1.0,0.329,0.523,0.949,72.47,-11.1
1.0,1.0,0.332,0.535,0.949,69.89,-11.69
1.0,1.0,0.334,0.535,0.949,73.43,-10.94
1.0,1.0,0.334,0.535,0.963,73.66,-9.0
