f1,f2,f3,f4,f5,pitch,roll
0.09,0.117,0.337,0.0,0.693,79.97,-8.95
0.09,0.117,0.337,0.0,0.693,79.7,-9.11
0.085,0.117,0.337,0.0,0.693,79.75,-9.59
0.085,0.117,0.337,0.0,0.693,80.67,-8.63
0.086,0.117,0.337,0.0,0.693,79.7,-9.69
0.085,0.117,0.337,0.0,0.693,79.41,-9.64
0.087,0.117,0.337,0.0,0.693,77.4,-10.97
0.085,0.1,0.337,0.0,0.693,80.29,-9.32
0.085,0.117,0.337,0.0,0.693,77.78,-11.2
0.086,0.1,0.337,0.0,0.693,78.24,-11.13
0.085,0.1,0.337,0.0,0.688,79.06,-10.3
0.088,0.1,0.337,0.0,0.693,79.05,-9.71
0.088,0.1,0.337,0.0,0.693,78.95,-10.19
0.087,0.1,0.337,0.0,0.693,78.97,-10.34
0.088,0.1,0.337,0.0,0.688,78.4,-10.52
0.087,0.1,0.337,0.0,0.693,79.47,-9.69
0.088,0.1,0.337,0.0,0.693,77.93,-10.91
0.088,0.1,0.337,0.0,0.688,79.18,-10.13
0.087,0.1,0.337,0.0,0.693,78.38,-10.4
0.087,0.1,0.337,0.0,0.693,78.21,-10.71
0.087,0.1,0.337,0.0,0.688,78.7,-10.33
0.087,0.1,0.337,0.0,0.688,78.68,-10.05
0.086,0.1,0.339,0.0,0.693,78.0,-10.83
0.086,0.1,0.337,0.0,0.688,77.44,-11.44
0.085,0.083,0.337,0.0,0.688,79.46,-9.22
0.085,0.1,0.337,0.0,0.688,78.57,-10.17
0.085,0.1,0.337,0.0,0.688,78.16,-10.72
0.085,0.1,0.337,0.0,0.693,78.69,-10.57
0.085,0.1,0.339,0.0,0.693,79.16,-9.65
0.085,0.083,0.337,0.0,0.693,77.86,-11.19
0.085,0.083,0.339,0.0,0.693,77.88,-10.65
0.085,0.1,0.339,0.0,0.693,78.84,-10.43
0.085,0.1,0.337,0.0,0.693,78.42,-10.52
0.085,0.1,0.337,0.0,0.688,79.46,-8.64
0.086,0.1,0.337,0.0,0.693,77.88,-10.74
0.092,0.15,0.334,0.0,0.693,78.27,-10.65
0.1,0.15,0.334,0.0,0.698,77.7,-10.99
0.098,0.117,0.334,0.0,0.693,77.84,-10.38
0.092,0.1,0.334,0.0,0.693,77.61,-10.43
0.089,0.1,0.334,0.0,0.693,78.82,-9.62
0.087,0.1,0.334,0.0,0.693,77.88,-10.08
0.082,0.1,0.334,0.0,0.693,77.38,-10.62
0.082,0.083,0.337,0.0,0.693,78.73,-10.09
0.081,0.083,0.334,0.0,0.693,78.15,-10.26
0.08,0.083,0.334,0.0,0.693,78.28,-10.78
0.081,0.083,0.337,0.0,0.693,77.02,-10.8
0.08,0.083,0.337,0.0,0.693,78.35,-10.35
0.08,0.067,0.337,0.0,0.693,77.75,-10.61
0.08,0.083,0.337,0.0,0.693,77.33,-10.45
0.08,0.067,0.337,0.0,0.693,78.1,-10.26
0.079,0.067,0.337,0.0,0.693,78.52,-9.46
0.079,0.067,0.337,0.0,0.693,76.98,-11.05
0.077,0.083,0.337,0.0,0.693,77.61,-10.96
0.078,0.067,0.337,0.0,0.693,78.8,-10.22
0.077,0.067,0.337,0.0,0.693,77.03,-10.9
0.076,0.067,0.337,0.0,0.693,77.58,-11.27
0.076,0.067,0.337,0.0,0.693,78.72,-10.27
0.076,0.05,0.337,0.0,0.693,77.2,-10.74
0.076,0.067,0.339,0.0,0.693,77.37,-10.24
0.075,0.067,0.337,0.0,0.693,78.15,-9.85
0.076,0.067,0.337,0.0,0.693,78.51,-10.03
0.077,0.067,0.337,0.0,0.693,78.01,-10.24
0.077,0.05,0.337,0.0,0.693,78.42,-10.15
0.075,0.067,0.337,0.0,0.693,79.8,-7.04
0.074,0.083,0.334,0.0,0.698,79.36,-6.95
0.115,0.167,0.329,0.0,0.716,75.47,-13.75
0.102,0.167,0.329,0.0,0.702,71.51,-18.13
0.096,0.133,0.332,0.537,0.698,74.71,-14.72
0.097,0.133,0.334,0.81,0.693,73.19,-15.52
0.09,0.15,0.337,0.909,0.698,79.95,-9.73
0.104,0.167,0.332,0.926,0.702,76.29,-12.16
0.094,0.15,0.332,0.0,0.693,75.45,-12.84
0.086,0.117,0.332,0.521,0.688,75.62,-14.14
0.083,0.1,0.329,0.785,0.688,81.09,-8.56
0.082,0.083,0.329,0.876,0.688,75.89,-12.14
0.077,0.067,0.329,0.909,0.688,76.22,-11.71
0.075,0.067,0.329,0.612,0.688,75.37,-12.28
0.075,0.15,0.332,0.355,0.679,73.53,-13.25
0.072,0.183,0.337,0.0,0.67,74.39,-15.61
0.07,0.183,0.337,0.529,0.665,77.19,-11.14
0.07,0.2,0.337,0.793,0.665,75.21,-14.64
0.066,0.2,0.334,0.876,0.665,78.17,-11.75
0.08,0.217,0.334,0.851,0.67,77.51,-11.77
0.079,0.233,0.334,0.909,0.67,77.57,-11.25
0.083,0.217,0.334,0.95,0.674,79.4,-10.16
0.082,0.25,0.337,0.975,0.67,56.16,-17.51
0.08,0.233,0.334,0.975,0.679,72.75,-17.18
0.076,0.233,0.334,0.975,0.674,78.45,-11.53
0.075,0.233,0.337,0.975,0.674,78.06,-11.7
0.074,0.217,0.337,0.983,0.674,73.98,-15.61
0.074,0.217,0.337,0.983,0.674,75.9,-13.83
0.074,0.2,0.337,0.992,0.674,74.36,-15.32
0.073,0.217,0.339,0.983,0.674,79.6,-8.95
0.073,0.217,0.339,0.975,0.674,82.07,-5.99
0.078,0.217,0.339,0.992,0.674,82.49,-5.28
0.078,0.2,0.339,0.992,0.674,82.09,-6.09
0.076,0.217,0.339,0.992,0.674,78.75,-9.51
0.076,0.2,0.339,0.983,0.674,79.02,-6.5
0.076,0.2,0.339,0.992,0.674,78.64,-9.12
