f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.063,1.0,1.0,79.05,-10.61
1.0,1.0,0.06,1.0,1.0,79.6,-9.61
1.0,1.0,0.06,1.0,1.0,83.02,-6.81
1.0,1.0,0.06,1.0,1.0,84.48,-4.45
1.0,1.0,0.06,1.0,1.0,80.26,-8.83
1.0,1.0,0.06,1.0,1.0,79.04,-8.27
1.0,1.0,0.057,1.0,1.0,81.47,-6.63
1.0,1.0,0.057,1.0,1.0,77.34,-8.99
1.0,1.0,0.057,1.0,1.0,78.04,-8.94
1.0,1.0,0.057,1.0,1.0,82.23,-4.88
1.0,1.0,0.06,1.0,1.0,85.78,-3.22
1.0,1.0,0.084,1.0,1.0,83.28,-5.85
1.0,1.0,0.094,1.0,1.0,79.07,-10.19
1.0,1.0,0.11,1.0,1.0,82.94,-6.34
1.0,1.0,0.154,1.0,1.0,84.61,-4.93
1.0,0.967,0.235,1.0,1.0,82.98,-6.16
1.0,0.911,0.219,1.0,1.0,85.86,-3.54
1.0,0.856,0.206,1.0,1.0,82.76,-4.48
1.0,0.822,0.204,1.0,1.0,83.64,-4.24
1.0,0.889,0.191,1.0,1.0,83.55,-4.02
1.0,0.844,0.188,1.0,1.0,84.56,-2.36
1.0,0.822,0.188,1.0,1.0,82.95,-3.25
1.0,0.8,0.198,1.0,1.0,83.35,-4.02
1.0,0.811,0.191,1.0,1.0,85.28,-2.05
1.0,0.811,0.185,1.0,1.0,83.65,-4.15
1.0,0.789,0.175,1.0,1.0,83.07,-4.18
1.0,0.789,0.17,1.0,1.0,84.57,-3.01
1.0,0.756,0.167,1.0,1.0,84.16,-2.91
1.0,0.722,0.162,1.0,1.0,85.14,-3.49
1.0,0.689,0.164,1.0,1.0,82.0,-5.85
1.0,0.678,0.167,1.0,1.0,82.43,-3.6
1.0,0.656,0.167,1.0,1.0,82.13,-3.89
1.0,0.644,0.167,1.0,1.0,82.58,-2.49
1.0,0.656,0.175,1.0,1.0,80.5,-4.91
1.0,0.667,0.175,1.0,1.0,80.96,-4.65
1.0,0.656,0.172,1.0,1.0,80.23,-4.06
1.0,0.644,0.172,1.0,1.0,81.36,-2.16
1.0,0.644,0.167,1.0,1.0,80.56,-4.75
1.0,0.633,0.164,1.0,1.0,79.6,-5.45
1.0,0.644,0.162,1.0,1.0,80.42,-4.43
1.0,0.656,0.178,1.0,1.0,82.06,-3.1
1.0,0.633,0.167,1.0,1.0,81.38,-3.08
1.0,0.678,0.159,1.0,1.0,78.81,-6.71
1.0,0.722,0.154,1.0,1.0,79.59,-6.49
1.0,0.711,0.149,1.0,1.0,82.35,-2.76
1.0,0.711,0.146,1.0,1.0,80.94,-2.66
1.0,0.644,0.144,1.0,1.0,80.15,-4.67
1.0,0.611,0.131,1.0,1.0,79.96,-5.74
1.0,0.622,0.128,1.0,1.0,82.32,-5.18
1.0,0.611,0.123,1.0,1.0,80.95,-5.61
1.0,0.667,0.117,1.0,1.0,86.25,3.06
1.0,0.689,0.11,1.0,1.0,80.11,-4.27
1.0,0.733,0.102,1.0,1.0,84.19,-4.34
1.0,0.756,0.099,1.0,1.0,80.62,-6.45
1.0,0.744,0.099,1.0,1.0,81.51,-5.36
1.0,0.733,0.099,1.0,1.0,81.77,-6.35
1.0,0.722,0.102,1.0,1.0,83.76,-4.83
1.0,0.7,0.107,1.0,1.0,82.33,-5.5
1.0,0.7,0.12,1.0,1.0,81.66,-6.27
1.0,0.7,0.128,1.0,1.0,82.53,-5.55
1.0,0.678,0.125,1.0,1.0,82.97,-4.56
1.0,0.667,0.123,1.0,1.0,82.61,-5.28
1.0,0.678,0.12,1.0,1.0,80.6,-6.3
1.0,0.689,0.12,1.0,1.0,81.69,-5.89
1.0,0.689,0.117,1.0,1.0,82.71,-5.36
1.0,0.689,0.117,1.0,1.0,81.27,-6.39
1.0,0.689,0.115,1.0,1.0,82.14,-5.45
1.0,0.678,0.115,1.0,1.0,81.06,-5.7
1.0,0.678,0.115,1.0,1.0,80.77,-6.17
1.0,0.689,0.115,1.0,1.0,81.55,-5.45
1.0,0.7,0.112,1.0,1.0,80.38,-6.96
1.0,0.7,0.112,1.0,1.0,81.06,-5.59
1.0,0.7,0.112,1.0,1.0,82.05,-6.2
1.0,0.7,0.112,1.0,1.0,82.27,-4.27
1.0,0.7,0.112,1.0,1.0,81.34,-5.3
1.0,0.7,0.112,1.0,1.0,79.65,-6.49
1.0,0.7,0.112,1.0,1.0,80.09,-6.94
1.0,0.7,0.11,1.0,1.0,80.69,-5.27
1.0,0.689,0.11,1.0,1.0,80.89,-5.96
1.0,0.689,0.11,1.0,1.0,82.99,-5.17
1.0,0.7,0.102,1.0,1.0,80.26,-8.52
1.0,0.689,0.091,1.0,1.0,82.85,-6.4
1.0,0.7,0.084,1.0,1.0,83.49,-6.14
1.0,0.711,0.084,1.0,1.0,83.25,-5.77
1.0,0.722,0.084,1.0,1.0,83.61,-5.03
1.0,0.711,0.084,1.0,1.0,83.56,-4.63
