f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.561,1.0,0.874,71.5,-12.92
1.0,1.0,0.561,1.0,0.879,72.37,-13.36
1.0,1.0,0.561,1.0,0.879,71.74,-13.33
1.0,1.0,0.561,1.0,0.879,72.0,-12.6
1.0,1.0,0.564,1.0,0.874,73.75,-13.02
1.0,1.0,0.564,1.0,0.874,72.38,-13.26
1.0,1.0,0.564,1.0,0.874,72.25,-13.26
1.0,1.0,0.567,1.0,0.874,74.23,-11.86
1.0,1.0,0.567,1.0,0.874,73.05,-13.63
1.0,1.0,0.567,1.0,0.874,70.47,-13.65
1.0,1.0,0.564,1.0,0.874,74.9,-13.19
1.0,1.0,0.564,1.0,0.874,72.22,-10.78
1.0,1.0,0.564,1.0,0.874,73.1,-11.82
1.0,1.0,0.564,1.0,0.874,72.12,-11.57
1.0,1.0,0.561,1.0,0.874,72.39,-14.12
1.0,1.0,0.561,1.0,0.874,72.66,-15.07
1.0,1.0,0.561,1.0,0.874,73.17,-13.01
1.0,1.0,0.561,1.0,0.874,73.66,-12.16
1.0,1.0,0.561,1.0,0.874,73.28,-11.79
1.0,1.0,0.559,1.0,0.874,71.95,-13.47
1.0,1.0,0.556,1.0,0.874,73.11,-12.69
1.0,1.0,0.559,1.0,0.874,71.69,-14.7
1.0,1.0,0.559,1.0,0.874,73.19,-13.62
1.0,1.0,0.559,1.0,0.874,70.81,-13.61
1.0,1.0,0.559,1.0,0.874,72.33,-14.07
1.0,1.0,0.554,1.0,0.87,70.7,-15.48
1.0,1.0,0.556,1.0,0.874,72.46,-14.21
1.0,1.0,0.554,1.0,0.874,72.03,-14.29
1.0,1.0,0.554,1.0,0.874,72.28,-14.7
1.0,1.0,0.551,1.0,0.874,71.47,-14.12
1.0,1.0,0.551,1.0,0.874,71.04,-14.82
1.0,1.0,0.548,1.0,0.874,71.27,-14.86
1.0,1.0,0.548,1.0,0.874,72.22,-11.87
1.0,1.0,0.548,1.0,0.87,72.16,-14.09
1.0,1.0,0.548,1.0,0.87,72.25,-13.85
1.0,1.0,0.548,1.0,0.87,71.03,-15.22
1.0,1.0,0.548,1.0,0.87,70.89,-14.15
1.0,1.0,0.551,1.0,0.87,73.37,-11.33
1.0,1.0,0.554,1.0,0.874,71.7,-14.55
1.0,1.0,0.54,1.0,0.879,71.98,-12.25
1.0,1.0,0.507,1.0,0.912,68.36,-8.58
1.0,1.0,0.512,1.0,0.93,63.23,0.57
1.0,1.0,0.514,1.0,0.926,71.7,-6.64
1.0,1.0,0.533,1.0,0.921,66.09,-10.35
1.0,1.0,0.54,1.0,0.921,68.78,-6.47
1.0,1.0,0.538,1.0,0.921,66.54,-9.62
1.0,1.0,0.54,1.0,0.916,67.91,-9.51
1.0,1.0,0.535,1.0,0.916,68.47,-10.35
1.0,1.0,0.533,1.0,0.916,67.5,-10.8
1.0,1.0,0.54,1.0,0.916,67.68,-11.03
1.0,1.0,0.548,1.0,0.916,68.11,-10.63
1.0,1.0,0.546,1.0,0.916,68.99,-9.96
1.0,1.0,0.551,1.0,0.916,68.65,-11.27
1.0,1.0,0.551,1.0,0.916,68.83,-11.24
1.0,1.0,0.551,1.0,0.916,68.32,-11.95
1.0,1.0,0.551,1.0,0.916,68.24,-11.16
1.0,1.0,0.551,1.0,0.916,68.75,-10.58
1.0,1.0,0.554,1.0,0.916,68.6,-11.02
1.0,1.0,0.554,1.0,0.916,69.34,-11.07
1.0,1.0,0.551,1.0,0.912,68.06,-10.69
1.0,1.0,0.551,1.0,0.912,68.55,-10.59
1.0,1.0,0.548,1.0,0.912,67.78,-10.9
1.0,1.0,0.551,1.0,0.912,67.82,-11.28
1.0,1.0,0.554,1.0,0.912,68.41,-10.67
1.0,1.0,0.551,1.0,0.907,68.12,-8.44
1.0,1.0,0.548,1.0,0.907,68.27,-9.85
1.0,1.0,0.548,1.0,0.907,68.22,-10.42
1.0,1.0,0.548,1.0,0.907,67.8,-9.49
1.0,1.0,0.546,1.0,0.907,67.79,-10.3
1.0,1.0,0.546,1.0,0.907,68.34,-10.71
1.0,1.0,0.548,1.0,0.907,69.52,-10.37
1.0,1.0,0.551,1.0,0.907,67.82,-11.42
1.0,1.0,0.551,1.0,0.907,69.5,-10.63
1.0,1.0,0.548,1.0,0.907,68.19,-11.06
1.0,1.0,0.551,1.0,0.902,68.11,-11.51
1.0,1.0,0.548,1.0,0.907,68.38,-11.01
1.0,1.0,0.548,1.0,0.907,68.4,-11.3
1.0,1.0,0.546,1.0,0.902,67.61,-12.51
1.0,1.0,0.546,1.0,0.902,69.28,-10.61
1.0,1.0,0.543,1.0,0.902,68.82,-11.53
1.0,1.0,0.546,1.0,0.902,69.53,-11.0
1.0,1.0,0.543,1.0,0.902,68.27,-10.58
1.0,1.0,0.546,1.0,0.898,68.48,-11.5
1.0,1.0,0.546,1.0,0.902,68.13,-10.22
1.0,1.0,0.546,1.0,0.902,70.72,-10.01
1.0,1.0,0.546,1.0,0.902,70.52,-8.14
1.0,1.0,0.543,1.0,0.898,70.49,-9.98
1.0,1.0,0.546,1.0,0.898,69.24,-10.38
