f1,f2,f3,f4,f5,pitch,roll
0.769,1.0,0.663,1.0,0.791,87.78,-2.18
0.768,1.0,0.666,1.0,0.795,86.09,-3.87
0.767,1.0,0.666,1.0,0.791,87.33,-2.41
0.767,1.0,0.663,1.0,0.791,85.87,-4.13
0.767,1.0,0.663,1.0,0.791,86.87,-3.08
0.767,1.0,0.663,1.0,0.791,86.66,-3.33
0.768,1.0,0.663,1.0,0.791,87.03,-2.87
0.768,1.0,0.661,1.0,0.791,86.49,-3.48
0.768,1.0,0.661,1.0,0.791,86.52,-3.26
0.768,1.0,0.661,1.0,0.791,86.51,-3.46
0.767,1.0,0.661,1.0,0.791,86.24,-3.69
0.768,1.0,0.661,1.0,0.791,86.76,-3.13
0.768,1.0,0.658,1.0,0.791,85.58,-4.2
0.768,1.0,0.655,1.0,0.791,85.61,-4.28
0.768,1.0,0.655,1.0,0.791,85.47,-4.15
0.769,1.0,0.655,1.0,0.791,86.32,-3.41
0.769,1.0,0.658,1.0,0.791,85.65,-4.21
0.77,1.0,0.655,1.0,0.791,86.36,-3.5
0.77,1.0,0.658,1.0,0.791,84.79,-4.85
0.769,1.0,0.658,1.0,0.795,86.05,-3.72
0.769,1.0,0.655,1.0,0.791,88.09,-1.77
0.77,1.0,0.655,1.0,0.795,87.82,-1.63
0.771,1.0,0.658,1.0,0.795,86.52,-3.45
0.771,1.0,0.653,1.0,0.795,85.38,-4.03
0.769,1.0,0.653,1.0,0.791,85.68,-3.95
0.767,1.0,0.653,1.0,0.791,85.56,-4.44
0.768,1.0,0.653,1.0,0.791,86.49,-2.88
0.768,1.0,0.653,1.0,0.791,84.1,-5.42
0.768,1.0,0.653,1.0,0.795,86.07,-3.01
0.767,1.0,0.65,1.0,0.791,86.04,-3.51
0.767,1.0,0.65,1.0,0.791,87.83,-2.02
0.766,1.0,0.653,1.0,0.791,86.5,-1.86
0.767,1.0,0.65,1.0,0.791,85.27,-2.77
0.766,1.0,0.653,1.0,0.791,85.14,-4.47
0.766,1.0,0.65,1.0,0.791,87.05,-2.93
0.767,1.0,0.65,1.0,0.791,85.1,-4.85
0.767,1.0,0.65,1.0,0.791,88.3,-0.93
0.766,1.0,0.648,1.0,0.791,84.27,-4.16
0.764,1.0,0.648,1.0,0.791,85.99,-3.02
0.765,1.0,0.65,1.0,0.791,85.38,-4.3
0.765,1.0,0.648,1.0,0.791,84.77,-4.17
0.765,1.0,0.648,1.0,0.791,83.6,-5.22
0.766,1.0,0.648,1.0,0.791,84.89,-3.93
0.766,1.0,0.645,1.0,0.791,84.87,-3.72
0.766,1.0,0.645,1.0,0.791,84.7,-3.69
0.766,1.0,0.645,1.0,0.791,83.67,-4.27
0.767,1.0,0.645,1.0,0.795,83.06,-5.6
0.766,1.0,0.642,1.0,0.791,83.47,-5.71
0.767,1.0,0.64,1.0,0.791,83.28,-5.39
0.767,1.0,0.64,1.0,0.791,82.96,-6.08
0.766,1.0,0.64,1.0,0.791,82.48,-6.56
0.767,1.0,0.64,1.0,0.795,84.33,-4.63
0.768,1.0,0.64,1.0,0.795,82.18,-6.04
0.769,1.0,0.637,1.0,0.8,83.46,-5.49
0.769,1.0,0.634,1.0,0.8,83.22,-5.98
0.77,1.0,0.632,1.0,0.8,82.99,-5.35
0.772,1.0,0.632,1.0,0.795,83.2,-5.34
0.772,1.0,0.632,1.0,0.8,83.61,-5.07
0.772,1.0,0.632,1.0,0.8,82.34,-6.13
0.772,1.0,0.632,1.0,0.8,83.76,-4.35
0.772,1.0,0.632,1.0,0.8,82.96,-5.49
0.772,1.0,0.632,1.0,0.805,83.63,-4.28
0.771,1.0,0.634,1.0,0.8,82.43,-6.65
0.772,1.0,0.637,1.0,0.805,82.9,-6.33
0.772,1.0,0.632,1.0,0.8,82.57,-6.38
0.771,1.0,0.632,1.0,0.8,82.09,-6.72
