f1,f2,f3,f4,f5,pitch,roll
0.176,0.178,0.0,0.14,0.163,73.39,-12.5
0.176,0.178,0.0,0.128,0.163,73.15,-14.23
0.175,0.178,0.0,0.14,0.163,72.88,-13.96
0.175,0.178,0.0,0.14,0.163,72.02,-14.63
0.175,0.178,0.0,0.14,0.163,73.7,-13.18
0.177,0.167,0.0,0.14,0.163,73.16,-13.92
0.176,0.178,0.0,0.14,0.167,73.15,-15.02
0.176,0.167,0.0,0.14,0.163,72.69,-14.53
0.175,0.167,0.0,0.128,0.167,72.79,-14.61
0.176,0.167,0.0,0.14,0.167,73.37,-14.2
0.175,0.167,0.0,0.14,0.167,73.58,-13.93
0.175,0.167,0.0,0.128,0.167,72.38,-15.56
0.177,0.167,0.0,0.128,0.167,73.37,-13.27
0.176,0.167,0.0,0.128,0.167,72.13,-15.02
0.176,0.167,0.0,0.128,0.172,72.96,-13.98
0.177,0.167,0.0,0.128,0.172,72.27,-15.35
0.179,0.167,0.0,0.128,0.172,72.31,-15.04
0.18,0.167,0.0,0.128,0.172,73.32,-13.24
0.176,0.167,0.0,0.128,0.172,72.92,-13.63
0.176,0.167,0.0,0.128,0.167,72.74,-14.04
0.174,0.156,0.0,0.128,0.172,72.77,-14.29
0.176,0.156,0.0,0.128,0.172,72.83,-14.25
0.178,0.156,0.0,0.128,0.191,73.3,-13.16
0.178,0.156,0.0,0.128,0.195,73.31,-13.7
0.179,0.144,0.0,0.128,0.2,72.84,-13.77
0.179,0.156,0.0,0.128,0.2,72.43,-14.4
0.18,0.156,0.0,0.128,0.2,72.94,-14.11
0.179,0.156,0.0,0.128,0.2,72.61,-14.05
0.18,0.156,0.0,0.128,0.2,73.13,-14.35
0.179,0.156,0.0,0.128,0.191,74.13,-12.19
0.179,0.156,0.0,0.128,0.191,71.9,-14.45
0.178,0.156,0.0,0.128,0.195,72.8,-12.52
0.179,0.144,0.0,0.128,0.195,73.84,-12.82
0.178,0.144,0.0,0.128,0.195,73.79,-13.34
0.178,0.156,0.0,0.128,0.2,73.08,-13.77
0.178,0.144,0.0,0.128,0.2,72.74,-14.76
0.177,0.156,0.0,0.128,0.195,72.65,-14.06
0.175,0.156,0.0,0.128,0.195,72.51,-14.65
0.171,0.167,0.0,0.128,0.195,72.9,-14.22
0.168,0.244,0.0,0.128,0.195,72.57,-14.89
0.16,0.544,0.0,0.128,0.191,72.73,-14.04
0.154,0.6,0.0,0.128,0.191,73.62,-13.29
0.152,0.556,0.0,0.128,0.195,73.06,-14.1
0.15,0.611,0.0,0.128,0.191,73.78,-13.19
0.151,0.578,0.0,0.128,0.191,73.82,-13.49
0.153,0.556,0.0,0.128,0.191,73.52,-13.46
0.153,0.5,0.0,0.128,0.191,73.58,-13.8
0.153,0.533,0.0,0.128,0.191,73.2,-13.62
0.152,0.522,0.0,0.128,0.191,72.97,-14.39
0.153,0.456,0.0,0.116,0.195,73.05,-13.91
0.153,0.578,0.0,0.116,0.2,71.8,-15.2
0.149,0.622,0.0,0.116,0.2,71.9,-14.63
0.147,0.689,0.0,0.116,0.195,73.59,-13.15
0.138,0.711,0.0,0.116,0.195,73.45,-13.89
0.136,0.756,0.0,0.116,0.195,72.59,-14.5
0.136,0.711,0.0,0.116,0.195,73.57,-13.67
0.134,0.556,0.0,0.116,0.186,73.75,-13.32
0.133,0.533,0.0,0.116,0.191,73.08,-14.07
0.136,0.489,0.0,0.116,0.2,72.99,-13.95
0.138,0.456,0.0,0.116,0.2,73.26,-13.77
0.139,0.422,0.0,0.116,0.2,72.34,-14.9
0.138,0.4,0.0,0.116,0.2,73.95,-13.02
0.138,0.378,0.0,0.116,0.2,73.13,-14.06
0.138,0.356,0.0,0.116,0.205,73.57,-13.2
0.139,0.356,0.0,0.116,0.205,73.24,-13.68
0.138,0.367,0.0,0.116,0.205,73.51,-13.15
0.139,0.356,0.0,0.116,0.205,73.27,-13.75
0.14,0.344,0.0,0.105,0.205,76.15,-10.84
0.141,0.344,0.0,0.116,0.205,76.92,-10.77
0.147,0.333,0.0,0.116,0.209,75.67,-12.18
0.154,0.322,0.0,0.116,0.214,74.33,-13.34
0.159,0.311,0.0,0.116,0.214,74.84,-12.96
0.155,0.311,0.0,0.116,0.214,75.2,-12.87
0.154,0.3,0.0,0.116,0.205,74.39,-12.77
0.155,0.322,0.0,0.756,0.191,74.61,-9.11
0.141,0.333,0.0,1.0,0.167,78.38,-4.97
0.131,0.3,0.0,1.0,0.153,76.23,-10.14
0.129,0.278,0.0,1.0,0.149,74.67,-14.2
0.13,0.278,0.0,1.0,0.149,73.05,-10.22
0.128,0.278,0.0,1.0,0.153,70.54,-12.16
0.13,0.278,0.0,1.0,0.153,71.46,-12.79
0.131,0.278,0.0,1.0,0.153,65.55,-15.07
0.13,0.289,0.0,1.0,0.149,76.66,-1.36
0.129,0.267,0.0,1.0,0.149,67.4,-22.3
0.123,0.3,0.0,1.0,0.14,66.22,-14.32
0.102,0.278,0.0,1.0,0.121,74.03,-9.29
0.074,0.267,0.0,1.0,0.051,66.27,-21.17
0.0,0.267,0.0,1.0,0.0,69.83,-19.67
0.0,0.244,0.0,1.0,0.0,71.41,-16.61
0.0,0.244,0.0,1.0,0.0,68.02,-18.12
0.0,0.267,0.0,1.0,0.0,73.19,-11.89
0.0,0.256,0.0,1.0,0.0,72.87,-13.38
0.0,0.244,0.0,1.0,0.0,69.34,-7.88
0.0,0.256,0.0,1.0,0.0,71.57,-13.86
0.057,0.244,0.0,1.0,0.0,70.62,-14.2
0.157,0.222,0.0,1.0,0.14,72.89,-14.15
0.208,0.211,0.0,1.0,0.214,71.09,-14.48
0.164,0.2,0.0,1.0,0.279,74.15,-7.33
0.01,0.2,0.0,1.0,0.237,73.71,-15.41
0.0,0.189,0.0,1.0,0.191,74.53,-11.1
0.0,0.189,0.0,1.0,0.181,76.73,-2.05
0.074,0.189,0.0,1.0,0.177,79.63,-7.88
0.088,0.189,0.0,1.0,0.177,78.15,-7.98
0.098,0.178,0.0,1.0,0.186,79.41,-9.76
0.181,0.189,0.0,1.0,0.214,79.74,-6.68
0.242,0.178,0.0,1.0,0.223,79.62,-7.68
0.277,0.167,0.0,1.0,0.237,76.61,-9.38
0.293,0.167,0.0,1.0,0.27,76.43,-8.8
0.305,0.178,0.0,1.0,0.288,74.78,-9.82
0.315,0.2,0.0,1.0,0.279,74.41,-12.56
0.268,0.2,0.0,1.0,0.233,73.97,-12.53
0.229,0.189,0.0,1.0,0.214,74.05,-12.47
0.219,0.189,0.0,1.0,0.2,73.85,-11.83
0.208,0.189,0.0,0.709,0.181,72.51,-4.06
0.191,0.189,0.0,1.0,0.177,76.92,-11.41
0.193,0.2,0.0,1.0,0.181,73.1,-12.12
0.198,0.189,0.0,1.0,0.186,77.21,-11.38
0.217,0.189,0.0,1.0,0.2,75.21,-13.66
0.207,0.189,0.0,1.0,0.186,74.43,-14.25
0.183,0.189,0.0,1.0,0.163,74.79,-14.7
0.165,0.178,0.0,1.0,0.158,78.04,-10.27
0.159,0.178,0.0,1.0,0.158,77.65,-9.75
0.158,0.178,0.0,1.0,0.163,78.28,-7.69
0.158,0.167,0.0,1.0,0.158,75.84,-8.39
0.136,0.167,0.0,0.0,0.14,74.07,-15.56
0.095,0.167,0.0,0.616,0.13,71.45,-17.83
0.089,0.156,0.0,0.686,0.121,76.13,-9.31
0.088,0.144,0.0,0.0,0.126,76.48,-11.02
0.086,0.156,0.0,0.616,0.126,75.26,-11.83
0.084,0.144,0.0,0.953,0.121,77.77,-10.51
0.086,0.178,0.0,1.0,0.126,76.34,-11.28
0.086,0.167,0.0,1.0,0.126,75.96,-10.93
0.085,0.156,0.0,1.0,0.126,75.04,-12.41
0.086,0.156,0.0,1.0,0.126,75.43,-12.45
0.087,0.156,0.0,1.0,0.126,75.91,-11.15
0.087,0.156,0.0,1.0,0.13,76.09,-10.53
0.088,0.156,0.0,1.0,0.13,76.36,-10.62
0.088,0.144,0.0,1.0,0.13,75.76,-11.74
0.09,0.144,0.0,1.0,0.13,75.24,-11.7
0.091,0.144,0.0,1.0,0.13,74.49,-12.44
0.093,0.144,0.0,1.0,0.13,75.24,-12.1
0.09,0.156,0.0,1.0,0.121,76.34,-10.46
0.089,0.156,0.0,1.0,0.121,75.13,-12.45
0.056,0.256,0.0,1.0,0.084,77.04,-10.41
0.091,0.256,0.0,1.0,0.214,75.57,-11.85
0.128,0.256,0.0,1.0,0.279,75.97,-11.36
0.128,0.256,0.0,1.0,0.288,74.85,-11.52
0.128,0.256,0.0,1.0,0.274,76.06,-11.49
0.109,0.311,0.0,1.0,0.135,77.32,-10.69
0.054,0.344,0.0,1.0,0.009,77.06,-10.25
0.051,0.333,0.0,1.0,0.023,79.19,-9.33
0.056,0.322,0.0,1.0,0.042,77.79,-9.22
0.074,0.3,0.0,1.0,0.163,76.39,-9.64
0.113,0.3,0.0,1.0,0.46,77.17,-11.0
0.129,0.3,0.0,1.0,0.358,77.92,-9.56
0.121,0.311,0.0,1.0,0.326,77.66,-9.86
0.117,0.311,0.0,1.0,0.321,77.98,-9.08
0.118,0.311,0.0,1.0,0.321,77.27,-10.27
0.122,0.3,0.0,1.0,0.321,77.94,-10.0
0.121,0.3,0.0,1.0,0.316,77.13,-10.45
0.122,0.3,0.0,1.0,0.316,76.1,-11.64
0.121,0.344,0.0,1.0,0.312,76.7,-10.96
0.121,0.311,0.0,1.0,0.312,76.65,-10.56
0.134,0.3,0.0,1.0,0.247,75.88,-11.12
0.096,0.311,0.0,1.0,0.0,80.24,-8.77
0.0,0.356,0.0,1.0,0.349,78.07,-10.52
0.082,0.389,0.0,1.0,0.605,76.82,-10.56
0.162,0.411,0.0,1.0,0.647,77.6,-10.0
0.139,0.4,0.0,1.0,0.521,76.91,-10.6
0.134,0.4,0.0,1.0,0.563,77.27,-10.01
0.134,0.389,0.0,1.0,0.54,76.76,-10.07
0.132,0.389,0.0,1.0,0.516,76.84,-10.37
0.131,0.389,0.0,1.0,0.498,76.72,-10.42
0.13,0.389,0.0,1.0,0.488,77.09,-10.59
0.128,0.378,0.0,1.0,0.479,78.05,-9.08
0.127,0.378,0.0,1.0,0.47,77.49,-10.13
0.125,0.367,0.0,1.0,0.465,77.68,-9.2
0.122,0.367,0.0,1.0,0.46,77.59,-9.77
0.123,0.367,0.0,1.0,0.46,76.91,-10.71
0.132,0.378,0.0,1.0,0.46,76.86,-8.58
0.132,0.367,0.0,1.0,0.456,77.15,-10.91
0.153,0.378,0.0,1.0,0.493,76.53,-10.2
0.151,0.411,0.0,1.0,0.47,73.56,-13.75
0.038,0.378,0.0,0.081,0.0,75.32,-4.21
0.0,0.367,0.0,0.047,0.0,78.78,-7.97
0.0,0.356,0.0,0.035,0.0,78.51,-5.12
0.0,0.344,0.0,0.023,0.0,78.37,-7.44
0.0,0.333,0.0,0.023,0.0,78.71,-7.66
0.0,0.322,0.0,0.012,0.0,79.32,-6.66
0.0,0.322,0.0,0.012,0.0,79.14,-7.76
0.0,0.322,0.0,0.012,0.0,78.81,-8.02
0.0,0.322,0.0,0.0,0.0,78.39,-8.13
0.0,0.311,0.0,0.0,0.0,79.41,-7.66
0.0,0.311,0.0,0.0,0.0,79.34,-7.01
0.0,0.311,0.0,0.0,0.0,78.1,-8.96
0.0,0.311,0.0,0.0,0.0,79.26,-8.24
0.0,0.311,0.0,0.0,0.0,79.86,-7.09
0.0,0.311,0.0,0.0,0.0,79.51,-7.54
0.0,0.311,0.0,0.0,0.0,79.54,-7.93
0.0,0.311,0.0,0.0,0.0,78.79,-7.86
0.0,0.311,0.0,0.0,0.0,79.24,-7.7
0.0,0.311,0.0,0.0,0.0,79.5,-7.66
0.0,0.311,0.0,0.0,0.0,79.38,-7.69
0.0,0.311,0.0,0.779,0.0,79.85,-6.73
0.0,0.3,0.0,1.0,0.0,79.02,-7.75
0.0,0.3,0.0,1.0,0.0,79.86,-6.77
