f1,f2,f3,f4,f5,pitch,roll
0.195,1.0,0.843,1.0,0.0,65.85,-19.34
0.196,0.989,0.843,0.151,0.0,65.65,-16.86
0.195,0.989,0.843,0.151,0.0,66.71,-16.56
0.195,0.989,0.843,0.151,0.0,66.73,-18.68
0.197,0.989,0.843,1.0,0.0,68.26,-15.06
0.196,0.989,0.843,1.0,0.0,65.86,-18.06
0.198,0.989,0.843,0.163,0.0,76.6,-9.12
0.203,0.978,0.841,0.163,0.0,71.35,-15.56
0.206,0.978,0.843,0.163,0.0,73.86,-12.22
0.207,0.978,0.843,0.151,0.0,72.87,-13.58
0.209,0.978,0.843,0.151,0.0,70.58,-15.92
0.209,0.978,0.843,0.151,0.0,71.93,-14.5
0.211,0.978,0.843,0.151,0.0,73.34,-13.18
0.214,0.989,0.843,0.151,0.0,73.05,-13.94
0.218,0.989,0.843,0.14,0.0,72.47,-14.22
0.217,0.989,0.843,0.14,0.0,72.85,-14.02
0.217,0.989,0.843,0.14,0.0,72.75,-13.96
0.216,0.989,0.843,0.14,0.0,72.74,-14.41
0.218,0.989,0.843,0.14,0.0,72.46,-13.76
0.218,0.989,0.843,0.14,0.0,71.76,-14.66
0.218,0.989,0.843,0.14,0.0,71.43,-14.68
0.221,0.989,0.843,0.14,0.0,72.0,-14.62
0.222,0.989,0.843,0.14,0.0,72.84,-13.6
0.226,0.989,0.841,0.14,0.0,71.84,-14.78
0.224,0.989,0.841,0.14,0.0,71.85,-14.74
0.228,0.989,0.841,0.14,0.0,71.7,-14.5
0.234,0.989,0.838,0.14,0.0,71.75,-14.93
0.234,0.989,0.838,0.14,0.0,71.26,-15.35
0.233,0.989,0.838,0.128,0.0,71.73,-14.39
0.235,0.989,0.838,0.14,0.0,70.44,-15.82
0.235,0.989,0.836,0.14,0.0,71.29,-15.04
0.234,0.989,0.836,0.128,0.0,71.83,-14.07
0.233,0.978,0.836,0.128,0.0,71.89,-14.71
0.232,0.989,0.836,0.128,0.0,70.95,-15.28
0.232,0.989,0.836,0.128,0.0,70.69,-15.3
0.232,1.0,0.836,0.128,0.0,69.88,-17.08
0.232,1.0,0.836,0.128,0.0,71.1,-15.27
0.231,1.0,0.836,0.128,0.0,70.54,-16.71
0.231,0.989,0.836,0.128,0.0,69.99,-16.94
