f1,f2,f3,f4,f5,pitch,roll
0.071,0.944,0.849,1.0,0.633,51.98,31.32
0.07,0.944,0.846,1.0,0.633,54.29,26.75
0.07,0.944,0.846,1.0,0.633,56.04,26.87
0.069,0.944,0.846,1.0,0.637,58.2,25.35
0.069,0.944,0.846,1.0,0.642,55.81,25.53
0.069,0.944,0.846,1.0,0.642,57.32,24.98
0.067,0.944,0.846,1.0,0.642,57.87,24.92
0.065,0.944,0.846,1.0,0.642,58.72,23.62
0.067,0.956,0.846,1.0,0.665,60.75,23.43
0.145,0.967,0.846,1.0,0.679,55.0,26.38
0.12,0.956,0.846,1.0,0.67,55.32,27.34
0.11,0.956,0.846,1.0,0.679,56.36,26.02
0.102,0.956,0.846,1.0,0.674,54.97,27.36
0.097,0.956,0.846,1.0,0.679,53.43,29.18
0.093,0.956,0.846,1.0,0.674,55.12,27.33
0.091,0.956,0.846,1.0,0.674,56.29,26.37
0.09,0.944,0.849,1.0,0.674,54.82,27.43
0.09,0.944,0.846,1.0,0.665,55.61,26.51
0.089,0.944,0.849,1.0,0.66,55.54,26.66
0.088,0.944,0.846,1.0,0.665,55.31,27.02
0.089,0.944,0.849,1.0,0.665,54.52,27.36
0.09,0.944,0.849,1.0,0.665,55.37,26.26
0.089,0.956,0.849,1.0,0.66,54.7,27.26
0.09,0.944,0.849,1.0,0.66,54.19,28.2
0.088,0.944,0.849,1.0,0.66,54.78,27.49
0.087,0.933,0.849,1.0,0.651,53.71,28.59
0.09,0.922,0.849,1.0,0.651,54.86,26.75
0.114,0.922,0.846,1.0,0.651,53.75,28.26
0.104,0.922,0.849,1.0,0.647,54.06,28.01
0.101,0.922,0.849,1.0,0.651,53.68,28.11
0.093,0.922,0.849,1.0,0.651,54.14,27.52
0.092,0.922,0.849,1.0,0.651,53.48,28.7
0.091,0.922,0.849,1.0,0.656,53.29,28.46
0.091,0.922,0.849,1.0,0.651,54.67,27.51
0.09,0.922,0.849,1.0,0.656,54.99,26.73
0.091,0.922,0.849,1.0,0.651,55.31,26.31
0.089,0.922,0.849,1.0,0.656,54.77,26.73
0.089,0.922,0.849,1.0,0.656,54.27,27.99
0.089,0.922,0.849,1.0,0.656,54.95,26.67
0.089,0.922,0.849,1.0,0.66,55.42,25.95
0.089,0.922,0.849,1.0,0.656,54.48,27.34
0.087,0.922,0.849,1.0,0.66,54.83,27.11
0.088,0.922,0.849,1.0,0.656,55.15,26.62
0.087,0.922,0.849,1.0,0.656,54.51,27.25
0.086,0.911,0.849,1.0,0.656,54.01,28.69
0.085,0.911,0.849,1.0,0.656,55.26,26.89
0.085,0.911,0.849,1.0,0.656,54.43,27.2
0.086,0.911,0.849,1.0,0.656,54.08,27.46
0.086,0.922,0.849,1.0,0.656,54.39,27.44
0.085,0.922,0.849,1.0,0.656,54.51,26.88
0.087,0.911,0.849,1.0,0.656,56.26,28.22
0.087,0.922,0.846,1.0,0.656,60.49,23.64
0.088,0.911,0.849,1.0,0.656,57.49,24.04
0.088,0.911,0.849,1.0,0.656,55.44,26.82
0.088,0.911,0.846,1.0,0.656,60.05,23.99
0.087,0.911,0.849,1.0,0.656,58.73,23.63
0.085,0.911,0.846,1.0,0.656,56.83,27.24
0.085,0.911,0.846,1.0,0.656,55.73,25.75
0.085,0.911,0.846,1.0,0.656,63.78,18.98
0.085,0.911,0.846,1.0,0.656,60.68,22.23
0.085,0.911,0.846,1.0,0.656,58.13,23.64
