f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.068,1.0,1.0,37.45,46.66
1.0,1.0,0.065,1.0,1.0,36.88,47.26
1.0,1.0,0.068,1.0,1.0,34.25,50.44
1.0,1.0,0.065,1.0,1.0,38.0,46.25
1.0,1.0,0.065,1.0,1.0,35.72,47.81
1.0,1.0,0.065,1.0,1.0,35.74,48.12
1.0,1.0,0.065,1.0,1.0,37.15,46.77
1.0,1.0,0.068,1.0,1.0,37.41,47.48
1.0,1.0,0.068,1.0,1.0,36.56,47.67
1.0,1.0,0.068,1.0,1.0,37.37,46.82
1.0,1.0,0.068,1.0,1.0,37.43,46.76
1.0,1.0,0.068,1.0,1.0,37.16,46.82
1.0,1.0,0.068,1.0,1.0,37.66,46.81
1.0,1.0,0.068,1.0,1.0,37.37,46.68
1.0,1.0,0.068,1.0,1.0,37.32,46.27
1.0,1.0,0.068,1.0,1.0,37.81,46.62
1.0,1.0,0.068,1.0,1.0,37.64,46.66
1.0,1.0,0.068,1.0,1.0,38.47,45.97
1.0,1.0,0.068,1.0,1.0,37.96,46.13
1.0,1.0,0.068,1.0,1.0,37.92,46.72
1.0,1.0,0.068,1.0,1.0,37.74,46.28
1.0,1.0,0.068,1.0,1.0,37.61,45.91
1.0,1.0,0.068,1.0,1.0,37.51,46.48
1.0,1.0,0.068,1.0,1.0,38.53,46.01
1.0,1.0,0.068,1.0,1.0,37.4,45.82
1.0,1.0,0.068,1.0,1.0,38.0,46.28
1.0,1.0,0.068,1.0,1.0,37.53,46.84
1.0,1.0,0.065,1.0,1.0,37.48,46.08
1.0,1.0,0.063,1.0,1.0,38.2,45.73
1.0,1.0,0.063,1.0,1.0,37.61,46.42
1.0,1.0,0.063,1.0,1.0,37.97,45.91
1.0,1.0,0.06,1.0,1.0,37.49,46.02
1.0,1.0,0.06,1.0,1.0,37.53,46.34
1.0,1.0,0.063,1.0,1.0,36.97,46.65
1.0,1.0,0.063,1.0,1.0,37.22,46.3
1.0,1.0,0.063,1.0,1.0,37.66,46.27
1.0,1.0,0.063,1.0,1.0,37.4,46.31
1.0,1.0,0.063,1.0,1.0,34.83,48.98
1.0,1.0,0.063,1.0,1.0,35.32,48.1
1.0,1.0,0.063,1.0,1.0,37.93,46.08
1.0,1.0,0.063,1.0,1.0,36.65,47.54
1.0,1.0,0.065,1.0,1.0,36.45,48.02
1.0,1.0,0.065,1.0,1.0,36.1,48.16
1.0,1.0,0.07,1.0,1.0,35.91,48.09
1.0,1.0,0.063,1.0,1.0,35.85,47.85
1.0,1.0,0.063,1.0,1.0,34.25,49.33
1.0,1.0,0.063,1.0,1.0,35.42,48.5
1.0,1.0,0.063,1.0,1.0,36.5,47.07
1.0,1.0,0.063,1.0,1.0,36.4,47.7
1.0,1.0,0.063,1.0,1.0,36.69,47.28
1.0,1.0,0.063,1.0,1.0,36.11,47.54
1.0,1.0,0.063,1.0,1.0,36.32,47.66
1.0,1.0,0.063,1.0,1.0,36.45,47.1
1.0,1.0,0.063,1.0,1.0,36.83,47.33
1.0,1.0,0.063,1.0,1.0,36.53,46.97
1.0,1.0,0.065,1.0,1.0,36.06,47.59
1.0,1.0,0.065,1.0,1.0,36.65,47.01
1.0,1.0,0.065,1.0,1.0,36.28,47.61
1.0,1.0,0.065,1.0,1.0,36.07,47.56
1.0,1.0,0.065,1.0,1.0,36.33,47.08
1.0,1.0,0.063,1.0,1.0,36.65,47.0
1.0,1.0,0.065,1.0,1.0,37.58,45.37
1.0,1.0,0.065,1.0,1.0,36.12,46.28
1.0,1.0,0.065,1.0,1.0,36.69,46.82
1.0,1.0,0.065,1.0,1.0,36.22,45.48
1.0,1.0,0.063,1.0,1.0,37.74,46.19
1.0,1.0,0.065,1.0,1.0,35.71,48.15
1.0,1.0,0.063,1.0,1.0,35.55,48.41
1.0,1.0,0.065,1.0,1.0,34.76,48.59
1.0,1.0,0.065,1.0,1.0,35.37,47.92
1.0,1.0,0.065,1.0,1.0,35.15,47.83
1.0,1.0,0.063,1.0,1.0,35.83,48.06
