f1,f2,f3,f4,f5,pitch,roll
1.0,1.0,0.125,1.0,0.967,75.68,-1.76
1.0,1.0,0.131,1.0,0.963,75.15,-4.96
1.0,1.0,0.131,1.0,0.967,75.86,-4.61
1.0,1.0,0.131,1.0,0.963,75.99,-4.14
1.0,1.0,0.131,1.0,0.963,76.37,-3.46
1.0,1.0,0.131,1.0,0.967,76.85,-4.81
1.0,1.0,0.131,1.0,0.967,77.01,-5.39
1.0,1.0,0.131,1.0,0.963,73.03,-6.37
1.0,1.0,0.159,1.0,0.963,79.39,0.08
1.0,1.0,0.151,1.0,0.967,78.57,-3.87
1.0,1.0,0.149,1.0,0.963,77.51,-2.13
1.0,1.0,0.146,1.0,0.963,75.88,-0.47
1.0,1.0,0.149,1.0,0.963,75.8,0.24
1.0,1.0,0.157,1.0,0.963,75.18,-2.05
1.0,1.0,0.167,1.0,0.967,76.28,2.32
1.0,1.0,0.162,1.0,0.963,77.51,-11.61
1.0,1.0,0.112,1.0,0.963,82.11,-2.26
1.0,1.0,0.117,1.0,0.967,84.44,-5.53
1.0,1.0,0.117,1.0,0.963,68.69,0.04
1.0,1.0,0.117,1.0,0.963,73.64,5.22
1.0,1.0,0.117,1.0,0.963,74.62,-1.2
1.0,1.0,0.125,1.0,0.963,74.31,1.34
1.0,1.0,0.133,1.0,0.963,69.93,2.09
1.0,1.0,0.131,1.0,0.963,74.95,-0.35
1.0,1.0,0.131,1.0,0.963,72.41,-2.08
1.0,1.0,0.136,1.0,0.963,71.72,0.08
1.0,1.0,0.133,1.0,0.963,72.47,-0.39
1.0,1.0,0.133,1.0,0.963,73.26,-2.8
1.0,1.0,0.133,1.0,0.963,72.72,-0.32
1.0,1.0,0.136,1.0,0.963,73.38,-1.27
1.0,1.0,0.138,1.0,0.963,72.84,-0.92
1.0,1.0,0.136,1.0,0.963,76.03,-3.83
1.0,1.0,0.128,1.0,0.963,81.06,-0.91
1.0,1.0,0.125,1.0,0.963,80.32,-2.62
1.0,1.0,0.123,1.0,0.963,77.22,-0.47
1.0,1.0,0.128,1.0,0.963,78.24,-2.43
1.0,1.0,0.112,1.0,0.958,77.84,-4.61
1.0,1.0,0.102,1.0,0.958,77.4,-0.25
1.0,1.0,0.089,1.0,0.958,77.64,-1.11
1.0,1.0,0.091,1.0,0.953,78.05,-1.81
1.0,1.0,0.102,1.0,0.953,79.45,-0.78
1.0,1.0,0.214,1.0,0.949,76.04,-1.44
1.0,1.0,0.178,1.0,0.949,78.31,-1.84
1.0,1.0,0.178,1.0,0.953,75.92,-1.43
